0,0
1,4
2,0
3,3
4,2
5,0
6,6
7,4
8,6
9,5
10,7
11,9
12,5
13,7
14,3
15,3
16,4
17,6
18,8
19,0
20,3
21,1
22,3
23,7
24,2
25,5
26,2
27,4
28,9
29,6
30,0
31,6
32,6
33,0
34,1
35,5
36,9
37,0
38,3
39,2
40,6
41,1
42,3
43,8
44,4
45,7
46,6
47,2
48,4
49,7
50,0
51,6
52,4
53,1
54,2
55,2
56,2
57,9
58,6
59,1
60,1
61,6
62,6
63,5
64,4
65,6
66,2
67,1
68,3
69,4
70,3
71,7
72,8
73,7
74,6
75,8
76,0
77,2
78,1
79,6
80,3
81,9
82,8
83,9
84,2
85,3
86,8
87,3
88,3
89,6
90,8
91,2
92,3
93,0
94,6
95,5
96,8
97,4
98,5
99,4
100,4
101,9
102,3
103,1
104,5
105,2
106,3
107,5
108,4
109,1
110,5
111,0
112,2
113,3
114,8
115,4
116,8
117,8
118,7
119,3
120,7
121,3
122,8
123,2
124,3
125,3
126,1
127,1
128,7
129,2
130,4
131,2
132,4
133,9
134,6
135,5
136,5
137,9
138,1
139,9
140,6
141,3
142,7
143,9
144,3
145,6
146,5
147,6
148,0
149,7
150,8
151,3
152,2
153,6
154,7
155,6
156,7
157,3
158,3
159,6
160,1
161,4
162,3
163,1
164,3
165,5
166,0
167,0
168,1
169,2
170,4
171,4
172,4
173,9
174,2
175,3
176,6
177,6
178,4
179,1
180,5
181,6
182,4
183,3
184,6
185,4
186,5
187,6
188,1
189,4
190,5
191,2
192,4
193,8
194,3
195,7
196,5
197,6
198,4
199,8
200,4
201,1
202,3
203,0
204,8
205,8
206,2
207,6
208,4
209,6
210,8
211,4
212,3
213,8
214,1
215,6
216,1
217,6
218,4
219,8
220,5
221,4
222,6
223,9
224,6
225,8
226,0
227,2
228,7
229,2
230,1
231,8
232,5
233,1
234,7
235,3
236,1
237,1
238,9
239,1
240,4
241,1
242,4
243,5
244,2
245,9
246,6
247,1
248,0
249,7
250,6
251,8
252,3
253,4
254,8
255,5
256,4
257,3
258,2
259,1
260,9
261,3
262,6
263,6
264,2
265,5
266,3
267,4
268,4
269,0
270,5
271,4
272,0
273,3
274,9
275,5
276,4
277,5
278,3
279,4
280,1
281,9
282,9
283,3
284,2
285,4
286,8
287,2
288,3
289,6
290,1
291,3
292,9
293,3
294,3
295,9
296,6
297,5
298,1
299,7
300,4
301,3
302,1
303,5
304,6
305,3
306,1
307,5
308,1
309,0
310,5
311,5
312,5
313,7
314,6
315,2
316,1
317,4
318,3
319,8
320,5
321,9
322,6
323,2
324,8
325,0
326,1
327,4
328,4
329,2
330,5
331,4
332,8
333,6
334,4
335,4
336,4
337,3
338,6
339,9
340,6
341,4
342,3
343,4
344,1
345,9
346,5
347,7
348,1
349,1
350,8
351,6
352,7
353,5
354,1
355,0
356,2
357,0
358,5
359,1
360,7
361,2
362,2
363,5
364,7
365,3
366,1
367,6
368,2
369,9
370,3
371,6
372,8
373,4
374,3
375,0
376,3
377,6
378,4
379,4
380,3
381,2
382,2
383,7
384,3
385,3
386,3
387,7
388,5
389,9
390,1
391,2
392,7
393,6
394,6
395,7
396,4
397,1
398,4
399,1
400,3
401,0
402,8
403,9
404,5
405,0
406,5
407,8
408,7
409,5
410,1
411,4
412,2
413,5
414,9
415,3
416,9
417,4
418,2
419,8
420,0
421,4
422,9
423,4
424,1
425,7
426,3
427,5
428,8
429,3
430,6
431,4
432,4
433,6
434,3
435,0
436,4
437,4
438,1
439,9
440,3
441,3
442,4
443,4
444,6
445,0
446,0
447,9
448,9
449,7
450,1
451,6
452,4
453,7
454,6
455,5
456,4
457,8
458,6
459,6
460,9
461,3
462,1
463,1
464,3
465,1
466,2
467,0
468,4
469,6
470,1
471,0
472,5
473,4
474,1
475,8
476,3
477,0
478,1
479,6
480,3
481,6
482,8
483,0
484,6
485,2
486,6
487,9
488,5
489,8
490,3
491,8
492,1
493,9
494,7
495,2
496,0
497,0
498,4
499,9
500,6
501,8
502,3
503,1
504,5
505,4
506,6
507,7
508,9
509,4
510,5
511,9
512,3
513,9
514,7
515,1
516,9
517,7
518,0
519,4
520,6
521,5
522,6
523,3
524,8
525,0
526,4
527,6
528,7
529,5
530,0
531,2
532,2
533,9
534,5
535,8
536,2
537,1
538,4
539,4
540,8
541,3
542,8
543,4
544,0
545,5
546,3
547,3
548,3
549,4
550,9
551,4
552,2
553,4
554,0
555,4
556,3
557,4
558,3
559,1
560,4
561,5
562,3
563,0
564,2
565,6
566,6
567,4
568,6
569,8
570,7
571,0
572,6
573,2
574,2
575,6
576,2
577,3
578,2
579,5
580,1
581,6
582,2
583,1
584,3
585,3
586,7
587,2
588,3
589,2
590,2
591,7
592,3
593,8
594,5
595,3
596,3
597,6
598,8
599,0
600,3
601,9
602,3
603,1
604,3
605,2
606,9
607,2
